# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Jan  7 16:11:34 2022
# Spectral unit: Frequency[cm-1]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
1.276248817e+03 9.81057e-01 9.99999e-01 9.99872e-01 1.00000e+00 9.83119e-01 1.00000e+00 9.98037e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276246264e+03 9.84035e-01 9.99999e-01 9.99880e-01 1.00000e+00 9.85476e-01 1.00000e+00 9.98662e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276243712e+03 9.85814e-01 9.99999e-01 9.99888e-01 1.00000e+00 9.87035e-01 1.00000e+00 9.98881e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276241159e+03 9.87020e-01 9.99999e-01 9.99896e-01 1.00000e+00 9.88142e-01 1.00000e+00 9.98975e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276238607e+03 9.87909e-01 9.99999e-01 9.99902e-01 1.00000e+00 9.88977e-01 1.00000e+00 9.99024e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276236054e+03 9.88604e-01 9.99999e-01 9.99908e-01 1.00000e+00 9.89638e-01 1.00000e+00 9.99053e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276233502e+03 9.89168e-01 9.99999e-01 9.99913e-01 1.00000e+00 9.90181e-01 1.00000e+00 9.99069e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276230949e+03 9.89633e-01 9.99999e-01 9.99918e-01 1.00000e+00 9.90639e-01 1.00000e+00 9.99072e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276228397e+03 9.90018e-01 9.99999e-01 9.99922e-01 1.00000e+00 9.91019e-01 1.00000e+00 9.99073e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276225844e+03 9.90365e-01 9.99999e-01 9.99926e-01 1.00000e+00 9.91342e-01 1.00000e+00 9.99094e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276223292e+03 9.90726e-01 9.99999e-01 9.99930e-01 1.00000e+00 9.91685e-01 1.00000e+00 9.99109e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276220740e+03 9.91045e-01 9.99999e-01 9.99933e-01 1.00000e+00 9.91990e-01 1.00000e+00 9.99119e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276218187e+03 9.91304e-01 9.99999e-01 9.99937e-01 1.00000e+00 9.92239e-01 1.00000e+00 9.99127e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276215635e+03 9.91507e-01 9.99999e-01 9.99939e-01 1.00000e+00 9.92433e-01 1.00000e+00 9.99133e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276213082e+03 9.91613e-01 9.99999e-01 9.99942e-01 1.00000e+00 9.92532e-01 1.00000e+00 9.99138e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276210530e+03 9.91696e-01 9.99999e-01 9.99944e-01 1.00000e+00 9.92608e-01 1.00000e+00 9.99142e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276207977e+03 9.92033e-01 9.99999e-01 9.99946e-01 1.00000e+00 9.92940e-01 1.00000e+00 9.99146e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276205425e+03 9.92246e-01 9.99999e-01 9.99948e-01 1.00000e+00 9.93148e-01 1.00000e+00 9.99150e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276202873e+03 9.92307e-01 9.99999e-01 9.99950e-01 1.00000e+00 9.93204e-01 1.00000e+00 9.99153e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276200320e+03 9.92582e-01 9.99999e-01 9.99950e-01 1.00000e+00 9.93476e-01 1.00000e+00 9.99155e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276197768e+03 9.92905e-01 9.99999e-01 9.99947e-01 1.00000e+00 9.93800e-01 1.00000e+00 9.99158e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276195215e+03 9.93139e-01 9.99999e-01 9.99950e-01 1.00000e+00 9.94029e-01 1.00000e+00 9.99160e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276192663e+03 9.93333e-01 9.99999e-01 9.99955e-01 1.00000e+00 9.94215e-01 1.00000e+00 9.99163e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276190111e+03 9.93499e-01 9.99999e-01 9.99958e-01 1.00000e+00 9.94377e-01 1.00000e+00 9.99165e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276187558e+03 9.93646e-01 9.99999e-01 9.99960e-01 1.00000e+00 9.94521e-01 1.00000e+00 9.99166e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276185006e+03 9.93780e-01 9.99999e-01 9.99961e-01 1.00000e+00 9.94652e-01 1.00000e+00 9.99167e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276182454e+03 9.93901e-01 9.99999e-01 9.99962e-01 1.00000e+00 9.94772e-01 1.00000e+00 9.99168e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276179901e+03 9.94012e-01 9.99999e-01 9.99964e-01 1.00000e+00 9.94881e-01 1.00000e+00 9.99169e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276177349e+03 9.94111e-01 9.99999e-01 9.99965e-01 1.00000e+00 9.94977e-01 1.00000e+00 9.99170e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276174796e+03 9.94194e-01 9.99999e-01 9.99966e-01 1.00000e+00 9.95059e-01 1.00000e+00 9.99171e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99995e-01
1.276172244e+03 9.94248e-01 9.99999e-01 9.99966e-01 1.00000e+00 9.95114e-01 1.00000e+00 9.99169e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276169692e+03 9.94265e-01 9.99999e-01 9.99967e-01 1.00000e+00 9.95137e-01 1.00000e+00 9.99162e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276167139e+03 9.94360e-01 9.99999e-01 9.99968e-01 1.00000e+00 9.95253e-01 1.00000e+00 9.99140e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276164587e+03 9.94436e-01 9.99999e-01 9.99969e-01 1.00000e+00 9.95347e-01 1.00000e+00 9.99122e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276162035e+03 9.94513e-01 9.99999e-01 9.99969e-01 1.00000e+00 9.95394e-01 1.00000e+00 9.99151e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276159482e+03 9.94590e-01 9.99999e-01 9.99970e-01 1.00000e+00 9.95454e-01 1.00000e+00 9.99168e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276156930e+03 9.94639e-01 9.99999e-01 9.99970e-01 1.00000e+00 9.95496e-01 1.00000e+00 9.99174e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276154378e+03 9.94654e-01 9.99999e-01 9.99971e-01 1.00000e+00 9.95509e-01 1.00000e+00 9.99176e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276151826e+03 9.94639e-01 9.99999e-01 9.99971e-01 1.00000e+00 9.95494e-01 1.00000e+00 9.99176e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276149273e+03 9.94587e-01 9.99999e-01 9.99971e-01 1.00000e+00 9.95446e-01 1.00000e+00 9.99172e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276146721e+03 9.94484e-01 9.99999e-01 9.99971e-01 1.00000e+00 9.95350e-01 1.00000e+00 9.99164e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276144169e+03 9.94320e-01 9.99999e-01 9.99971e-01 1.00000e+00 9.95186e-01 1.00000e+00 9.99164e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276141616e+03 9.94059e-01 9.99999e-01 9.99971e-01 1.00000e+00 9.94920e-01 1.00000e+00 9.99169e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276139064e+03 9.93629e-01 9.99999e-01 9.99970e-01 1.00000e+00 9.94490e-01 1.00000e+00 9.99170e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276136512e+03 9.92922e-01 9.99999e-01 9.99967e-01 1.00000e+00 9.93789e-01 1.00000e+00 9.99167e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276133960e+03 9.91735e-01 9.99999e-01 9.99962e-01 1.00000e+00 9.92616e-01 1.00000e+00 9.99156e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276131407e+03 9.89641e-01 9.99999e-01 9.99967e-01 1.00000e+00 9.90539e-01 1.00000e+00 9.99132e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276128855e+03 9.85529e-01 9.99999e-01 9.99969e-01 1.00000e+00 9.86494e-01 1.00000e+00 9.99058e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276126303e+03 9.84377e-01 9.99999e-01 9.99970e-01 1.00000e+00 9.85481e-01 1.00000e+00 9.98916e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276123751e+03 9.88834e-01 9.99999e-01 9.99970e-01 1.00000e+00 9.89876e-01 1.00000e+00 9.98983e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276121198e+03 9.91429e-01 9.99999e-01 9.99969e-01 1.00000e+00 9.92354e-01 1.00000e+00 9.99103e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276118646e+03 9.92850e-01 9.99999e-01 9.99969e-01 1.00000e+00 9.93740e-01 1.00000e+00 9.99142e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276116094e+03 9.93654e-01 9.99999e-01 9.99968e-01 1.00000e+00 9.94533e-01 1.00000e+00 9.99154e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276113542e+03 9.94014e-01 9.99999e-01 9.99966e-01 1.00000e+00 9.94894e-01 1.00000e+00 9.99155e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276110989e+03 9.93936e-01 9.99999e-01 9.99964e-01 1.00000e+00 9.94824e-01 1.00000e+00 9.99149e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276108437e+03 9.94476e-01 9.99999e-01 9.99962e-01 1.00000e+00 9.95367e-01 1.00000e+00 9.99149e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276105885e+03 9.95046e-01 9.99999e-01 9.99959e-01 1.00000e+00 9.95946e-01 1.00000e+00 9.99143e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276103333e+03 9.95343e-01 9.99999e-01 9.99955e-01 1.00000e+00 9.96265e-01 1.00000e+00 9.99125e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276100781e+03 9.95513e-01 9.99999e-01 9.99950e-01 1.00000e+00 9.96476e-01 1.00000e+00 9.99089e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276098228e+03 9.95579e-01 9.99999e-01 9.99943e-01 1.00000e+00 9.96630e-01 1.00000e+00 9.99008e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276095676e+03 9.95442e-01 9.99999e-01 9.99933e-01 1.00000e+00 9.96749e-01 1.00000e+00 9.98761e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276093124e+03 9.95055e-01 9.99999e-01 9.99920e-01 9.99999e-01 9.96846e-01 1.00000e+00 9.98290e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276090572e+03 9.95330e-01 9.99999e-01 9.99901e-01 9.99999e-01 9.96926e-01 1.00000e+00 9.98504e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276088020e+03 9.95776e-01 9.99999e-01 9.99872e-01 9.99999e-01 9.96995e-01 1.00000e+00 9.98912e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276085467e+03 9.95928e-01 9.99999e-01 9.99827e-01 9.99998e-01 9.97055e-01 1.00000e+00 9.99050e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276082915e+03 9.95955e-01 9.99999e-01 9.99752e-01 9.99993e-01 9.97109e-01 1.00000e+00 9.99104e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276080363e+03 9.95874e-01 9.99999e-01 9.99615e-01 9.99975e-01 9.97156e-01 1.00000e+00 9.99129e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276077811e+03 9.95630e-01 9.99999e-01 9.99304e-01 9.99985e-01 9.97199e-01 1.00000e+00 9.99142e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276075259e+03 9.95100e-01 9.99999e-01 9.98718e-01 9.99996e-01 9.97238e-01 1.00000e+00 9.99146e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276072707e+03 9.95660e-01 9.99999e-01 9.99246e-01 9.99998e-01 9.97274e-01 1.00000e+00 9.99142e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276070155e+03 9.96028e-01 9.99999e-01 9.99596e-01 9.99999e-01 9.97307e-01 1.00000e+00 9.99128e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276067602e+03 9.96157e-01 9.99999e-01 9.99742e-01 9.99999e-01 9.97337e-01 1.00000e+00 9.99081e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276065050e+03 9.96114e-01 9.99999e-01 9.99822e-01 1.00000e+00 9.97365e-01 1.00000e+00 9.98930e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276062498e+03 9.96123e-01 9.99999e-01 9.99870e-01 1.00000e+00 9.97390e-01 1.00000e+00 9.98865e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276059946e+03 9.96347e-01 9.99999e-01 9.99901e-01 1.00000e+00 9.97413e-01 1.00000e+00 9.99036e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276057394e+03 9.96468e-01 9.99999e-01 9.99921e-01 1.00000e+00 9.97434e-01 1.00000e+00 9.99116e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276054842e+03 9.96526e-01 9.99999e-01 9.99935e-01 1.00000e+00 9.97453e-01 1.00000e+00 9.99141e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276052290e+03 9.96563e-01 9.99999e-01 9.99945e-01 1.00000e+00 9.97470e-01 1.00000e+00 9.99151e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276049738e+03 9.96590e-01 9.99999e-01 9.99953e-01 1.00000e+00 9.97484e-01 1.00000e+00 9.99156e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276047186e+03 9.96610e-01 9.99999e-01 9.99959e-01 1.00000e+00 9.97496e-01 1.00000e+00 9.99158e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276044633e+03 9.96623e-01 9.99999e-01 9.99963e-01 1.00000e+00 9.97504e-01 1.00000e+00 9.99159e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276042081e+03 9.96631e-01 9.99999e-01 9.99967e-01 1.00000e+00 9.97509e-01 1.00000e+00 9.99158e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276039529e+03 9.96633e-01 9.99999e-01 9.99970e-01 1.00000e+00 9.97510e-01 1.00000e+00 9.99157e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276036977e+03 9.96627e-01 9.99999e-01 9.99972e-01 1.00000e+00 9.97503e-01 1.00000e+00 9.99155e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276034425e+03 9.96611e-01 9.99999e-01 9.99974e-01 1.00000e+00 9.97487e-01 1.00000e+00 9.99152e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276031873e+03 9.96578e-01 9.99999e-01 9.99976e-01 1.00000e+00 9.97456e-01 1.00000e+00 9.99149e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276029321e+03 9.96519e-01 9.99999e-01 9.99977e-01 1.00000e+00 9.97398e-01 1.00000e+00 9.99146e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276026769e+03 9.96409e-01 9.99999e-01 9.99978e-01 1.00000e+00 9.97291e-01 1.00000e+00 9.99143e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276024217e+03 9.96185e-01 9.99999e-01 9.99979e-01 1.00000e+00 9.97070e-01 1.00000e+00 9.99139e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276021665e+03 9.95584e-01 9.99999e-01 9.99980e-01 1.00000e+00 9.96471e-01 1.00000e+00 9.99135e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276019113e+03 9.94937e-01 9.99999e-01 9.99981e-01 1.00000e+00 9.95828e-01 1.00000e+00 9.99130e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276016561e+03 9.95241e-01 9.99999e-01 9.99982e-01 1.00000e+00 9.96137e-01 1.00000e+00 9.99125e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276014009e+03 9.94894e-01 9.99999e-01 9.99982e-01 1.00000e+00 9.95794e-01 1.00000e+00 9.99119e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276011457e+03 9.95710e-01 9.99999e-01 9.99983e-01 1.00000e+00 9.96616e-01 1.00000e+00 9.99112e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276008905e+03 9.96108e-01 9.99999e-01 9.99983e-01 1.00000e+00 9.97022e-01 1.00000e+00 9.99106e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276006353e+03 9.96309e-01 9.99999e-01 9.99984e-01 1.00000e+00 9.97230e-01 1.00000e+00 9.99098e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276003801e+03 9.96465e-01 9.99999e-01 9.99984e-01 1.00000e+00 9.97394e-01 1.00000e+00 9.99089e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.276001249e+03 9.96537e-01 9.99999e-01 9.99985e-01 1.00000e+00 9.97476e-01 1.00000e+00 9.99080e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275998697e+03 9.96572e-01 9.99999e-01 9.99985e-01 1.00000e+00 9.97521e-01 1.00000e+00 9.99069e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275996145e+03 9.96585e-01 9.99999e-01 9.99985e-01 1.00000e+00 9.97546e-01 1.00000e+00 9.99057e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275993593e+03 9.96585e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.97559e-01 1.00000e+00 9.99043e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275991041e+03 9.96574e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.97564e-01 1.00000e+00 9.99027e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275988489e+03 9.96554e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.97563e-01 1.00000e+00 9.99008e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275985937e+03 9.96526e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.97557e-01 1.00000e+00 9.98986e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275983385e+03 9.96490e-01 9.99999e-01 9.99986e-01 1.00000e+00 9.97546e-01 1.00000e+00 9.98960e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275980833e+03 9.96443e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.97532e-01 1.00000e+00 9.98928e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275978281e+03 9.96386e-01 9.99999e-01 9.99987e-01 9.99998e-01 9.97513e-01 1.00000e+00 9.98890e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275975729e+03 9.96316e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.97491e-01 1.00000e+00 9.98841e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275973177e+03 9.96227e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.97464e-01 1.00000e+00 9.98778e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275970625e+03 9.96114e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.97433e-01 1.00000e+00 9.98695e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275968073e+03 9.95965e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.97398e-01 1.00000e+00 9.98581e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275965521e+03 9.95762e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.97357e-01 1.00000e+00 9.98418e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275962969e+03 9.95471e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.97310e-01 1.00000e+00 9.98174e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275960417e+03 9.95026e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.97257e-01 1.00000e+00 9.97780e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275957865e+03 9.94272e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.97196e-01 1.00000e+00 9.97085e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275955314e+03 9.92803e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.97126e-01 1.00000e+00 9.95681e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275952762e+03 9.89123e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.97046e-01 1.00000e+00 9.92070e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275950210e+03 9.76729e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.96955e-01 1.00000e+00 9.79729e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275947658e+03 9.54659e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.96849e-01 1.00000e+00 9.57694e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275945106e+03 9.57585e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.96726e-01 1.00000e+00 9.60747e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275942554e+03 9.81571e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.96582e-01 1.00000e+00 9.84954e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275940002e+03 9.90459e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.96413e-01 1.00000e+00 9.94042e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275937450e+03 9.92668e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.96212e-01 1.00000e+00 9.96460e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275934898e+03 9.93410e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.95970e-01 1.00000e+00 9.97447e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275932347e+03 9.93617e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.95674e-01 1.00000e+00 9.97951e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275929795e+03 9.93535e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.95300e-01 1.00000e+00 9.98244e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275927243e+03 9.93226e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.94808e-01 1.00000e+00 9.98427e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275924691e+03 9.92606e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.94066e-01 1.00000e+00 9.98549e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275922139e+03 9.91871e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.93247e-01 1.00000e+00 9.98632e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275919587e+03 9.91497e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.92815e-01 1.00000e+00 9.98690e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275917035e+03 9.90684e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.91958e-01 1.00000e+00 9.98732e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275914484e+03 9.89418e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.90662e-01 1.00000e+00 9.98762e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275911932e+03 9.87586e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.88806e-01 1.00000e+00 9.98783e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275909380e+03 9.84908e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.86111e-01 1.00000e+00 9.98798e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275906828e+03 9.80864e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.82052e-01 1.00000e+00 9.98807e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275904276e+03 9.74451e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.75626e-01 1.00000e+00 9.98814e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275901725e+03 9.63593e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.64752e-01 1.00000e+00 9.98816e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275899173e+03 9.43149e-01 9.99999e-01 9.99988e-01 1.00000e+00 9.44284e-01 1.00000e+00 9.98816e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275896621e+03 8.97525e-01 9.99999e-01 9.99988e-01 1.00000e+00 8.98607e-01 1.00000e+00 9.98813e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275894069e+03 8.82571e-01 9.99999e-01 9.99988e-01 1.00000e+00 8.83640e-01 1.00000e+00 9.98808e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275891517e+03 9.07700e-01 9.99999e-01 9.99987e-01 1.00000e+00 9.08806e-01 1.00000e+00 9.98801e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
1.275888966e+03 8.84967e-01 9.99999e-01 9.99987e-01 1.00000e+00 8.86053e-01 1.00000e+00 9.98793e-01 1.00000e+00 1.00000e+00 1.00000e+00 9.99996e-01
